datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
1995-12-28,0.0,99961.2662000002,158.60000000000008,99961.2662000002,0.0,0.9996126620000033,0.0014848739999971938
1995-12-29,0.0,99961.2662000002,158.60000000000008,99961.2662000002,0.0,0.9996126620000033,0.0014848739999971938
1996-01-02,0.0,99961.2662000002,158.60000000000008,99961.2662000002,0.0,0.9996126620000033,0.0014848739999971938
1996-01-03,0.0,99961.2662000002,158.60000000000008,99961.2662000002,0.0,0.9996126620000033,0.0014848739999971938
1996-01-04,0.0,99961.2662000002,158.60000000000008,99961.2662000002,0.0,0.9996126620000033,0.0014848739999971938
1996-01-05,0.0,99961.2662000002,158.60000000000008,99961.2662000002,0.0,0.9996126620000033,0.0014848739999971938
1996-01-08,0.0,99961.2662000002,158.60000000000008,99961.2662000002,0.0,0.9996126620000033,0.0014848739999971938
1996-01-09,0.0,99961.2662000002,158.60000000000008,99961.2662000002,0.0,0.9996126620000033,0.0014848739999971938
1996-01-10,122.3214,99843.0019000002,159.9000000000001,99965.32330000021,4.058672077933423e-05,0.9996532330000034,0.0014443029999970936
1996-01-11,125.0,99843.0019000002,159.9000000000001,99968.0019000002,2.679529172300299e-05,0.9996800190000035,0.0014175169999970372
1996-01-12,120.98209999999997,99843.0019000002,159.9000000000001,99963.9840000002,-4.0191860631866305e-05,0.9996398400000034,0.0014576959999971217
1996-01-15,121.875,99843.0019000002,159.9000000000001,99964.8769000002,8.93221702735758e-06,0.9996487690000034,0.0014487669999970754
1996-01-16,123.4375,99843.0019000002,159.9000000000001,99966.4394000002,1.5630489912599188e-05,0.9996643940000034,0.0014331419999971118
1996-01-17,121.4286,99843.0019000002,159.9000000000001,99964.4305000002,-2.0095744252324188e-05,0.9996443050000035,0.0014532309999970572
1996-01-18,114.0625,99843.0019000002,159.9000000000001,99957.0644000002,-7.368721017220192e-05,0.9995706440000035,0.0015268919999970043
1996-01-19,106.6964,99843.0019000002,159.9000000000001,99949.69830000021,-7.36926403772653e-05,0.9994969830000036,0.0016005529999969514
1996-01-22,108.9286,99843.0019000002,159.9000000000001,99951.9305000002,2.2333233996363333e-05,0.9995193050000035,0.001578230999996988
1996-01-23,0.0,99950.6305000002,161.2000000000001,99950.6305000002,-1.3006252040370647e-05,0.9995063050000035,0.0015912309999970287
1996-01-24,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-01-25,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-01-26,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-01-29,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-01-30,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-01-31,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-02-01,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-02-02,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-02-05,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-02-06,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-02-07,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-02-08,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-02-09,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-02-12,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-02-13,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-02-14,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-02-15,0.0,99950.6305000002,161.2000000000001,99950.6305000002,0.0,0.9995063050000035,0.0015912309999970287
1996-02-16,98.2143,99849.3305000002,162.5000000000001,99947.5448000002,-3.087224147124701e-05,0.9994754480000035,0.0016220879999969684
1996-02-20,103.5714,99849.3305000002,162.5000000000001,99952.9019000002,5.35991155232729e-05,0.9995290190000036,0.0015685169999969384
1996-02-21,0.0,99951.6019000002,163.80000000000013,99951.6019000002,-1.3006125638037602e-05,0.9995160190000036,0.0015815169999968681
1996-02-22,0.0,99951.6019000002,163.80000000000013,99951.6019000002,0.0,0.9995160190000036,0.0015815169999968681
1996-02-23,0.0,99951.6019000002,163.80000000000013,99951.6019000002,0.0,0.9995160190000036,0.0015815169999968681
1996-02-26,0.0,99951.6019000002,163.80000000000013,99951.6019000002,0.0,0.9995160190000036,0.0015815169999968681
1996-02-27,102.23209999999997,99844.9448000002,165.10000000000014,99947.1769000002,-4.42714265292965e-05,0.9994717690000037,0.001625766999996836
1996-02-28,99.10709999999999,99844.9448000002,165.10000000000014,99944.0519000002,-3.1266515942984796e-05,0.9994405190000036,0.0016570169999968742
1996-02-29,98.2143,99844.9448000002,165.10000000000014,99943.15910000021,-8.93299784243684e-06,0.9994315910000038,0.0016659449999967268
1996-03-01,95.98209999999999,99844.9448000002,165.10000000000014,99940.9269000002,-2.2334695241932323e-05,0.9994092690000036,0.0016882669999969124
1996-03-04,93.75,99844.9448000002,165.10000000000014,99938.6948000002,-2.2334193500395116e-05,0.9993869480000037,0.0017105879999967932
1996-03-05,95.0893,99844.9448000002,165.10000000000014,99940.03410000021,1.3401215642083741e-05,0.9994003410000037,0.001697194999996765
1996-03-06,93.5268,99844.9448000002,165.10000000000014,99938.47160000021,-1.5634375293838154e-05,0.9993847160000038,0.0017128199999967286
1996-03-07,0.0,99937.1716000002,166.40000000000015,99937.1716000002,-1.3008003616477026e-05,0.9993717160000039,0.0017258199999966584
1996-03-08,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-11,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-12,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-13,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-14,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-15,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-18,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-19,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-20,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-21,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-22,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-25,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-26,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-27,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-28,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-03-29,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-04-01,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-04-02,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-04-03,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-04-04,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-04-08,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-04-09,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-04-10,0.0,99937.1716000002,166.40000000000015,99937.1716000002,0.0,0.9993717160000039,0.0017258199999966584
1996-04-11,91.9643,99843.01450000021,167.70000000000016,99934.97880000022,-2.1941785672718872e-05,0.999349788000004,0.0017477479999965517
1996-04-12,91.0714,99843.01450000021,167.70000000000016,99934.08590000021,-8.934809520466658e-06,0.9993408590000039,0.001756676999996598
1996-04-15,91.9643,99843.01450000021,167.70000000000016,99934.97880000022,8.934889351941422e-06,0.999349788000004,0.0017477479999965517
1996-04-16,92.4107,99843.01450000021,167.70000000000016,99935.4252000002,4.46690443478559e-06,0.9993542520000038,0.001743283999996681
1996-04-17,90.1786,99843.01450000021,167.70000000000016,99933.19310000021,-2.2335423054742343e-05,0.9993319310000038,0.0017656049999966728
1996-04-18,88.39290000000001,99843.01450000021,167.70000000000016,99931.40740000021,-1.7868937683296338e-05,0.9993140740000038,0.0017834619999966828
1996-04-19,89.5089,99843.01450000021,167.70000000000016,99932.52340000021,1.1167660188382555e-05,0.9993252340000037,0.0017723019999967837
1996-04-22,89.73209999999999,99843.01450000021,167.70000000000016,99932.7466000002,2.2335070946066793e-06,0.9993274660000037,0.0017700699999968483
1996-04-23,88.39290000000001,99843.01450000021,167.70000000000016,99931.40740000021,-1.3401012636471421e-05,0.9993140740000038,0.0017834619999966828
1996-04-24,86.60709999999999,99843.01450000021,167.70000000000016,99929.6216000002,-1.787025767452377e-05,0.9992962160000036,0.0018013199999968865
1996-04-25,88.8393,99843.01450000021,167.70000000000016,99931.85380000022,2.2337720930742933e-05,0.9993185380000038,0.001778997999996701
1996-04-26,0.0,99930.55380000021,169.00000000000017,99930.55380000021,-1.3008865047181573e-05,0.9993055380000038,0.0017919979999967417
1996-04-29,0.0,99930.55380000021,169.00000000000017,99930.55380000021,0.0,0.9993055380000038,0.0017919979999967417
1996-04-30,0.0,99930.55380000021,169.00000000000017,99930.55380000021,0.0,0.9993055380000038,0.0017919979999967417
1996-05-01,0.0,99930.55380000021,169.00000000000017,99930.55380000021,0.0,0.9993055380000038,0.0017919979999967417
1996-05-02,0.0,99930.55380000021,169.00000000000017,99930.55380000021,0.0,0.9993055380000038,0.0017919979999967417
1996-05-03,0.0,99930.55380000021,169.00000000000017,99930.55380000021,0.0,0.9993055380000038,0.0017919979999967417
1996-05-06,0.0,99930.55380000021,169.00000000000017,99930.55380000021,0.0,0.9993055380000038,0.0017919979999967417
1996-05-07,0.0,99930.55380000021,169.00000000000017,99930.55380000021,0.0,0.9993055380000038,0.0017919979999967417
1996-05-08,0.0,99930.55380000021,169.00000000000017,99930.55380000021,0.0,0.9993055380000038,0.0017919979999967417
1996-05-09,93.3036,99833.71810000022,170.30000000000018,99927.02170000022,-3.534554613859875e-05,0.9992702170000038,0.0018273189999966633
1996-05-10,97.3214,99833.71810000022,170.30000000000018,99931.03950000022,4.0207342635101284e-05,0.9993103950000038,0.0017871409999966614
1996-05-13,96.6518,99833.71810000022,170.30000000000018,99930.36990000022,-6.7006207815634156e-06,0.9993036990000039,0.0017938369999965786
1996-05-14,98.2143,99833.71810000022,170.30000000000018,99931.93240000022,1.5635887284037864e-05,0.999319324000004,0.001778211999996504
1996-05-15,101.7857,99833.71810000022,170.30000000000018,99935.50380000021,3.5738326220835503e-05,0.9993550380000039,0.001742497999996595
1996-05-16,101.3393,99833.71810000022,170.30000000000018,99935.05740000022,-4.466880968334586e-06,0.999350574000004,0.0017469619999964658
1996-05-17,98.6607,99833.71810000022,170.30000000000018,99932.37880000021,-2.680340682936766e-05,0.999323788000004,0.0017737479999965222
1996-05-20,99.7768,99833.71810000022,170.30000000000018,99933.49490000022,1.1168552309204216e-05,0.9993349490000041,0.0017625869999964294
1996-05-21,96.875,99833.71810000022,170.30000000000018,99930.59310000022,-2.903731129300091e-05,0.999305931000004,0.0017916049999965322
1996-05-22,93.08040000000001,99833.71810000022,170.30000000000018,99926.79850000022,-3.797235543467892e-05,0.999267985000004,0.0018295509999964876
1996-05-23,93.75,99833.71810000022,170.30000000000018,99927.46810000022,6.700905162970727e-06,0.9992746810000039,0.0018228549999965704
1996-05-24,95.5357,99833.71810000022,170.30000000000018,99929.25380000021,1.7869961422389835e-05,0.9992925380000037,0.0018049979999967825
1996-05-28,94.1964,99833.71810000022,170.30000000000018,99927.91450000022,-1.3402481746416228e-05,0.9992791450000038,0.0018183909999966996
1996-05-29,88.8393,99833.71810000022,170.30000000000018,99922.55740000022,-5.360964478040575e-05,0.9992255740000039,0.0018719619999966186
1996-05-30,91.0714,99833.71810000022,170.30000000000018,99924.78950000022,2.2338299359825342e-05,0.9992478950000039,0.0018496409999966268
1996-05-31,0.0,99923.48950000021,171.6000000000002,99923.48950000021,-1.3009784724182794e-05,0.9992348950000038,0.0018626409999966675
1996-06-03,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-04,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-05,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-06,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-07,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-10,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-11,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-12,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-13,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-14,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-17,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-18,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-19,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-20,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-21,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-24,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-25,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-26,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-27,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-06-28,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-01,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-02,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-03,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-05,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-08,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-09,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-10,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-11,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-12,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-15,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-16,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-17,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-18,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-19,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-22,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-23,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-24,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-25,0.0,99923.48950000021,171.6000000000002,99923.48950000021,0.0,0.9992348950000038,0.0018626409999966675
1996-07-26,78.5714,99847.18950000021,172.9000000000002,99925.76090000021,2.2731391901675835e-05,0.9992576090000039,0.0018399269999965773
1996-07-29,79.4643,99847.18950000021,172.9000000000002,99926.65380000022,8.935633734052928e-06,0.9992665380000039,0.001830997999996642
1996-07-30,76.3393,99847.18950000021,172.9000000000002,99923.52880000022,-3.127293751126192e-05,0.9992352880000039,0.001862247999996569
1996-07-31,78.5714,99847.18950000021,172.9000000000002,99925.76090000021,2.233808219953559e-05,0.9992576090000039,0.0018399269999965773
1996-08-01,75.8929,99847.18950000021,172.9000000000002,99923.08240000022,-2.680489971629285e-05,0.999230824000004,0.001866711999996551
1996-08-02,77.2321,99847.18950000021,172.9000000000002,99924.4216000002,1.3402308734145052e-05,0.9992442160000039,0.0018533199999966055
1996-08-05,75.0,99847.18950000021,172.9000000000002,99922.18950000021,-2.2337882614187343e-05,0.999221895000004,0.0018756409999964863
1996-08-06,76.7857,99847.18950000021,172.9000000000002,99923.9752000002,1.7870905440808826e-05,0.9992397520000039,0.0018577839999965873
1996-08-07,79.9107,99847.18950000021,172.9000000000002,99927.1002000002,3.127377582545776e-05,0.9992710020000038,0.00182653399999666
1996-08-08,79.0179,99847.18950000021,172.9000000000002,99926.20740000022,-8.934513242131459e-06,0.999262074000004,0.0018354619999965127
1996-08-09,82.5893,99847.18950000021,172.9000000000002,99929.77880000022,3.5740373750980936e-05,0.9992977880000039,0.0017997479999966037
1996-08-12,82.14290000000001,99847.18950000021,172.9000000000002,99929.33240000022,-4.46713687707323e-06,0.9992933240000039,0.0018042119999965855
1996-08-13,80.3571,99847.18950000021,172.9000000000002,99927.5466000002,-1.7870628744587336e-05,0.9992754660000037,0.0018220699999967893
1996-08-14,81.25,99847.18950000021,172.9000000000002,99928.43950000021,8.935474054894144e-06,0.9992843950000039,0.001813140999996632
1996-08-15,79.4643,99847.18950000021,172.9000000000002,99926.65380000022,-1.7869787709345886e-05,0.999266538000004,0.001830997999996531
1996-08-16,80.3571,99847.18950000021,172.9000000000002,99927.5466000002,8.934553155093283e-06,0.9992754660000038,0.0018220699999966783
1996-08-19,84.375,99847.18950000021,172.9000000000002,99931.56450000021,4.020813215888097e-05,0.9993156450000039,0.0017818909999965937
1996-08-20,83.9286,99847.18950000021,172.9000000000002,99931.11810000021,-4.467057052814916e-06,0.9993111810000039,0.0017863549999965755
1996-08-21,82.14290000000001,99847.18950000021,172.9000000000002,99929.33240000022,-1.7869308719276056e-05,0.999293324000004,0.0018042119999964745
1996-08-22,83.0357,99847.18950000021,172.9000000000002,99930.2252000002,8.934313664887839e-06,0.9993022520000039,0.001795283999996622
1996-08-23,85.26790000000001,99847.18950000021,172.9000000000002,99932.45740000022,2.2337586006004884e-05,0.999324574000004,0.0017729619999965474
1996-08-26,86.1607,99847.18950000021,172.9000000000002,99933.3502000002,8.934034278818004e-06,0.9993335020000037,0.0017640339999968058
1996-08-27,88.7835,99847.18950000021,172.9000000000002,99935.97300000022,2.624549256835529e-05,0.9993597300000038,0.0017378059999967332
1996-08-28,88.8393,99847.18950000021,172.9000000000002,99936.02880000022,5.583574995693397e-07,0.9993602880000038,0.0017372479999967494
1996-08-29,87.5,99847.18950000021,172.9000000000002,99934.68950000021,-1.3401573147220347e-05,0.9993468950000037,0.0017506409999967776
1996-08-30,86.60709999999999,99847.18950000021,172.9000000000002,99933.7966000002,-8.934835385776552e-06,0.9993379660000036,0.001759569999996935
1996-09-03,86.1607,99847.18950000021,172.9000000000002,99933.3502000002,-4.466957277626804e-06,0.9993335020000036,0.0017640339999969168
1996-09-04,86.1607,99847.18950000021,172.9000000000002,99933.3502000002,0.0,0.9993335020000036,0.0017640339999969168
1996-09-05,81.6964,99847.18950000021,172.9000000000002,99928.88590000021,-4.467277431463579e-05,0.9992888590000036,0.0018086769999968721
1996-09-06,82.14290000000001,99847.18950000021,172.9000000000002,99929.33240000022,4.468177504213244e-06,0.9992933240000036,0.0018042119999969186
1996-09-09,78.5714,99847.18950000021,172.9000000000002,99925.76090000021,-3.574025678176884e-05,0.9992576090000035,0.0018399269999970214
1996-09-10,76.7857,99847.18950000021,172.9000000000002,99923.9752000002,-1.7870266725283912e-05,0.9992397520000034,0.0018577839999971424
1996-09-11,75.4464,99847.18950000021,172.9000000000002,99922.63590000021,-1.340318974807353e-05,0.9992263590000035,0.0018711769999970596
1996-09-12,0.0,99921.33590000021,174.20000000000022,99921.33590000021,-1.3010065119778425e-05,0.9992133590000034,0.0018841769999971003
1996-09-13,0.0,99921.33590000021,174.20000000000022,99921.33590000021,0.0,0.9992133590000034,0.0018841769999971003
1996-09-16,0.0,99921.33590000021,174.20000000000022,99921.33590000021,0.0,0.9992133590000034,0.0018841769999971003
1996-09-17,0.0,99921.33590000021,174.20000000000022,99921.33590000021,0.0,0.9992133590000034,0.0018841769999971003
1996-09-18,0.0,99921.33590000021,174.20000000000022,99921.33590000021,0.0,0.9992133590000034,0.0018841769999971003
1996-09-19,0.0,99921.33590000021,174.20000000000022,99921.33590000021,0.0,0.9992133590000034,0.0018841769999971003
1996-09-20,0.0,99921.33590000021,174.20000000000022,99921.33590000021,0.0,0.9992133590000034,0.0018841769999971003
1996-09-23,0.0,99921.33590000021,174.20000000000022,99921.33590000021,0.0,0.9992133590000034,0.0018841769999971003
1996-09-24,0.0,99921.33590000021,174.20000000000022,99921.33590000021,0.0,0.9992133590000034,0.0018841769999971003
1996-09-25,0.0,99921.33590000021,174.20000000000022,99921.33590000021,0.0,0.9992133590000034,0.0018841769999971003
1996-09-26,79.9107,99840.12520000021,175.50000000000023,99920.0359000002,-1.3010234383825647e-05,0.9992003590000034,0.001897176999997141
1996-09-27,79.6875,99840.12520000021,175.50000000000023,99919.81270000021,-2.233786226990553e-06,0.9991981270000034,0.0018994089999970765
1996-09-30,79.2411,99840.12520000021,175.50000000000023,99919.36630000021,-4.467582433775874e-06,0.9991936630000033,0.0019038729999971693
1996-10-01,87.9464,99840.12520000021,175.50000000000023,99928.07160000021,8.71232507007047e-05,0.9992807160000035,0.0018168199999970547
1996-10-02,84.375,99840.12520000021,175.50000000000023,99924.50020000021,-3.573970699943807e-05,0.9992450020000034,0.0018525339999970747
1996-10-03,79.9107,99840.12520000021,175.50000000000023,99920.0359000002,-4.4676730842518886e-05,0.9992003590000034,0.001897176999997141
1996-10-04,0.0,99918.73590000022,176.80000000000024,99918.73590000022,-1.3010403652091718e-05,0.9991873590000034,0.0019101769999970708
1996-10-07,0.0,99918.73590000022,176.80000000000024,99918.73590000022,0.0,0.9991873590000034,0.0019101769999970708
1996-10-08,0.0,99918.73590000022,176.80000000000024,99918.73590000022,0.0,0.9991873590000034,0.0019101769999970708
1996-10-09,82.14290000000001,99834.40020000022,178.10000000000025,99916.54310000023,-2.1945834084435845e-05,0.9991654310000035,0.0019321049999969642
1996-10-10,86.3839,99834.40020000022,178.10000000000025,99920.78410000022,4.2445423634740465e-05,0.9992078410000035,0.001889694999997027
1996-10-11,86.60709999999999,99834.40020000022,178.10000000000025,99921.00730000022,2.233769500481486e-06,0.9992100730000033,0.0018874629999972026
1996-10-14,90.1786,99834.40020000022,178.10000000000025,99924.57880000022,3.574323454613726e-05,0.9992457880000034,0.0018517479999970998
1996-10-15,90.1786,99834.40020000022,178.10000000000025,99924.57880000022,0.0,0.9992457880000034,0.0018517479999970998
1996-10-16,91.9643,99834.40020000022,178.10000000000025,99926.36450000023,1.787047812906728e-05,0.9992636450000034,0.0018338909999970898
1996-10-17,94.1964,99834.40020000022,178.10000000000025,99928.59660000022,2.2337448291720463e-05,0.9992859660000034,0.001811569999997098
1996-10-18,94.8661,99834.40020000022,178.10000000000025,99929.26630000022,6.701785302487551e-06,0.9992926630000033,0.001804872999997209
1996-10-21,91.51790000000001,99834.40020000022,178.10000000000025,99925.91810000023,-3.3505699821079205e-05,0.9992591810000034,0.0018383549999970716
1996-10-22,88.8393,99834.40020000022,178.10000000000025,99923.23950000023,-2.6805858289069562e-05,0.9992323950000035,0.001865140999997017
1996-10-23,88.39290000000001,99834.40020000022,178.10000000000025,99922.79310000023,-4.467429221000074e-06,0.9992279310000035,0.0018696049999969988
1996-10-24,88.39290000000001,99834.40020000022,178.10000000000025,99922.79310000023,0.0,0.9992279310000035,0.0018696049999969988
1996-10-25,87.5,99834.40020000022,178.10000000000025,99921.90020000022,-8.93589913075754e-06,0.9992190020000035,0.0018785339999970452
1996-10-28,87.5,99834.40020000022,178.10000000000025,99921.90020000022,0.0,0.9992190020000035,0.0018785339999970452
1996-10-29,83.0357,99834.40020000022,178.10000000000025,99917.43590000022,-4.467789334539063e-05,0.9991743590000034,0.0019231769999971116
1996-10-30,81.6964,99834.40020000022,178.10000000000025,99916.09660000022,-1.3404066947164672e-05,0.9991609660000035,0.0019365699999970287
1996-10-31,0.0,99914.79660000022,179.40000000000026,99914.79660000022,-1.301091660144138e-05,0.9991479660000034,0.0019495699999970695
1996-11-01,0.0,99914.79660000022,179.40000000000026,99914.79660000022,0.0,0.9991479660000034,0.0019495699999970695
1996-11-04,0.0,99914.79660000022,179.40000000000026,99914.79660000022,0.0,0.9991479660000034,0.0019495699999970695
1996-11-05,0.0,99914.79660000022,179.40000000000026,99914.79660000022,0.0,0.9991479660000034,0.0019495699999970695
1996-11-06,0.0,99914.79660000022,179.40000000000026,99914.79660000022,0.0,0.9991479660000034,0.0019495699999970695
1996-11-07,0.0,99914.79660000022,179.40000000000026,99914.79660000022,0.0,0.9991479660000034,0.0019495699999970695
1996-11-08,0.0,99914.79660000022,179.40000000000026,99914.79660000022,0.0,0.9991479660000034,0.0019495699999970695
1996-11-11,0.0,99914.79660000022,179.40000000000026,99914.79660000022,0.0,0.9991479660000034,0.0019495699999970695
1996-11-12,90.1786,99820.63950000022,180.70000000000027,99910.81810000022,-3.981892707971557e-05,0.9991081810000034,0.001989354999997084
1996-11-13,91.29459999999999,99820.63950000022,180.70000000000027,99911.93410000022,1.1169961583901156e-05,0.9991193410000033,0.001978194999997185
